time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
123100,2026-04-08 12:17:23,39.8655100758281,-76.1564869344402,64.960632,,,723.34340930184,64.960632,16.3967702,48.193243012,418.22835984,35,5,6.506,745.65312130184,87.270344,20.244307,163.744755896,14.763804,-7.158208,0,245.1, 3.1, 22.7,0,0,1007,1684,1024,1024,-3,100,0,0,278.9,-4.4,0,21,3.227,3.216,0,0,0,0,6.738,72.5,723.34340930184,64.960632,6,P-GPS,
123200,2026-04-08 12:17:24,39.8655160151976,-76.1564906781058,64.960632,,,723.34340930184,64.960632,16.7099418,50.399279828,420.6364964,36,5,6.506,745.65312130184,87.270344,20.244307,163.744755896,14.987498,-7.381902,0,245.4, 4.2, 22.3,0,0,1006,1684,1024,1024,-3,100,0,0,278.9,-4.4,0,21,3.227,3.216,0,0,0,0,6.738,72.5,723.34340930184,64.960632,6,P-GPS,
123300,2026-04-08 12:17:24,39.8655221777848,-76.1564945771149,64.960632,,,723.34340930184,64.960632,17.112591,52.707678852,423.13649648,36,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,15.434886,-7.381902,0,245.4, 4.6, 21.8,0,0,1005,1684,1024,1024,-3,100,0,0,278.9,-4.4,0,21,3.227,3.216,0,0,0,0,8.168,72.5,723.34340930184,64.960632,6,P-GPS,
123400,2026-04-08 12:17:24,39.8655287392334,-76.1564987052588,64.960632,,,723.34340930184,64.960632,17.4033932,55.182744548,425.79397688,35,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,15.65858,-7.605596,0,245.4, 3.9, 21.3,0,0,997,1684,1024,1024,-4,100,0,0,278.9,-4.4,0,21,3.227,3.216,0,0,0,0,8.168,72.5,723.34340930184,64.960632,6,P-GPS,
123500,2026-04-08 12:17:24,39.865534822175,-76.1565025414321,64.960632,,,723.34340930184,64.960632,17.7165648,57.492455908,428.26116856,35,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,15.882274,-7.82929,-0.223694,245.1, 3.9, 21.4,0,0,1024,1641,1024,1024,0,93,0,0,278.9,-4.4,0,21,3.227,3.216,0,0,0,0,8.168,72.5,723.34340930184,64.960632,6,P-GPS,
123600,2026-04-08 12:17:24,39.865541500467,-76.1565067502411,64.960632,,,723.34340930184,64.960632,17.9178894,60.042324756,430.96786156,35,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,16.105968,-7.82929,0,245.5, 4.4, 21.8,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.227,3.216,0,0,0,0,8.168,72.5,723.34340930184,64.960632,6,P-GPS,
123700,2026-04-08 12:17:24,39.8655480060697,-76.1565108343752,64.960632,,,723.34340930184,64.960632,18.119214,62.538387828,433.60237608,35,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,16.329662,-7.82929,-0.223694,245.4, 4.3, 14.6,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.227,3.216,0,0,0,0,8.168,72.5,723.34340930184,64.960632,6,P-GPS,
123800,2026-04-08 12:17:24,39.8655544905948,-76.1565148782403,64.960632,,,723.34340930184,64.960632,18.119214,65.03609132,436.22376724,35,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,16.329662,-7.82929,-0.447388,244.2, 4, 3.2,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.227,3.216,0,0,0,0,8.168,72.5,723.34340930184,64.960632,6,P-GPS,
123900,2026-04-08 12:17:24,39.8655607240133,-76.1565187463226,65.288716,,,723.67149330184,64.960632,17.5152402,67.445212132,438.74345236,35,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,15.882274,-7.381902,-0.447388,243, 3.5, -7.6,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.227,3.216,0,0,0,0,8.168,72.5,723.67149330184,65.288716,6,P-GPS,
124000,2026-04-08 12:17:24,39.8655671633768,-76.1565227117866,65.288716,,,723.67149330184,64.960632,16.5086172,69.940619036,441.34187764,36,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,14.987498,-6.934514,-0.447388,243, 3.5, -19.2,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.227,3.216,0,0,0,0,8.168,72.5,723.67149330184,65.288716,6,P-GPS,
124100,2026-04-08 12:17:24,39.8655725422307,-76.1565259375926,65.288716,,,723.67149330184,64.960632,15.211192,72.026577108,443.5039512,36,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,13.869028,-6.263432,-0.447388,243.3, 3, -28.9,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.227,3.216,0,0,0,0,8.168,72.5,723.67149330184,65.288716,6,P-GPS,
124200,2026-04-08 12:17:25,39.8655776838057,-76.1565289411541,65.288716,,,723.67149330184,64.960632,13.6229646,74.02067166,445.55775704,36,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,12.526864,-5.368656,-0.447388,245, -0.3, -35.5,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.227,3.216,0,0,0,0,8.168,72.5,723.67149330184,65.288716,6,P-GPS,
124300,2026-04-08 12:17:25,39.8655825291147,-76.1565316865345,65.288716,,,723.67149330184,64.960632,11.9228902,75.898296392,447.48689096,36,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,10.961006,-4.697574,0,245.2, -2.1, -36,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.214,3.208,0,0,0,0,8.168,72.5,723.67149330184,65.288716,6,P-GPS,
124400,2026-04-08 12:17:25,39.865586323362,-76.156533818569,65.288716,,,723.67149330184,64.960632,10.2228158,77.369425048,448.99279652,36,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,9.395148,-4.026492,0.223694,246, -2.3, -39.2,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.214,3.208,0,0,0,0,8.168,72.5,723.67149330184,65.288716,6,P-GPS,
124500,2026-04-08 12:17:25,39.8655898263931,-76.1565357853168,65.288716,,,723.67149330184,64.960632,8.3214168,78.729005144,450.38715352,36,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,7.605596,-3.35541,0.223694,246, -3.1, -39.8,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.214,3.208,0,0,0,0,8.168,72.5,723.67149330184,65.288716,6,P-GPS,
124600,2026-04-08 12:17:25,39.8655923152945,-76.1565371813984,65.288716,,,723.67149330184,64.960632,6.598973,79.695212524,451.37468636,36,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,6.039738,-2.684328,0.447388,246, -2.8, -39.4,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.214,3.208,0,0,0,0,8.168,72.5,723.67149330184,65.288716,6,P-GPS,
124700,2026-04-08 12:17:25,39.8655944306809,-76.1565384067374,65.288716,,,723.67149330184,64.960632,4.8988986,80.519359532,452.21786224,36,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,4.47388,-2.013246,0.447388,246.3, -3.1, -37.4,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.214,3.208,0,0,0,0,8.168,72.5,723.67149330184,65.288716,6,P-GPS,
124800,2026-04-08 12:17:25,39.8655958749452,-76.1565393314064,65.288716,,,723.67149330184,64.960632,4.8988986,81.086944852,452.8051326,35,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,2.908022,-1.565858,0.671082,245.4, -2.1, -29.9,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.214,3.208,0,0,0,0,8.168,72.5,723.67149330184,65.288716,6,P-GPS,
124900,2026-04-08 12:17:25,39.8655967431841,-76.1565399932903,65.288716,,,723.67149330184,64.960632,1.9237684,81.434385808,453.17258668,35,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,1.565858,-1.11847,0.447388,243.9, 0.3, -19.3,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.214,3.208,0,0,0,0,8.168,72.5,723.67149330184,65.288716,6,P-GPS,
125000,2026-04-08 12:17:25,39.8655972445377,-76.1565404307751,64.960632,,,723.34340930184,64.960632,1.11847,81.638125972,453.39240296,35,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,0.894776,-0.671082,0.223694,243.7, 3.9, -10.9,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.214,3.208,0,0,0,0,8.168,72.5,723.34340930184,64.960632,6,P-GPS,
125100,2026-04-08 12:17:25,39.865597607781,-76.1565407354406,64.960632,,,723.34340930184,64.960632,0.8052984,81.785107604,453.54988328,35,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,0.671082,-0.447388,0,244.2, 4.2, -6.4,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.214,3.208,0,0,0,0,8.168,72.5,723.34340930184,64.960632,6,P-GPS,
125200,2026-04-08 12:17:26,39.8655978038663,-76.1565409381608,64.960632,,,723.34340930184,64.960632,0.4921268,81.866472436,453.6417468,35,5,6.441,745.65312130184,87.270344,20.244307,163.744755896,0.447388,-0.223694,0,244.4, 2.6, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.214,3.208,0,0,0,0,8.168,72.5,723.34340930184,64.960632,6,P-GPS,
125300,2026-04-08 12:17:26,39.865597902158,-76.1565410847618,64.960632,,,723.34340930184,64.960632,0.3131716,81.910107608,453.69752108,35,5,6.581,745.65312130184,87.270344,20.244307,163.744755896,0.223694,-0.223694,0,244.5, 1.5, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.271,0,0,0,0,5.278,72.32,723.34340930184,64.960632,6,P-GPS,
125400,2026-04-08 12:17:26,39.8655980711883,-76.1565412489564,64.960632,,,723.34340930184,64.960632,0,81.979661416,453.7729804,35,5,6.581,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.5, 1.2, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.271,0,0,0,0,5.278,72.32,723.34340930184,64.960632,6,P-GPS,
125500,2026-04-08 12:17:26,39.8655981087047,-76.1565413347569,64.960632,,,723.34340930184,64.960632,0.223694,81.99803412,453.80250796,35,5,6.581,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 1.3, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.271,0,0,0,0,5.278,72.32,723.34340930184,64.960632,6,P-GPS,
125600,2026-04-08 12:17:26,39.8655982454405,-76.1565414510413,64.960632,,,723.34340930184,64.960632,0.223694,82.053480316,453.86156308,36,5,6.581,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 1.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.271,0,0,0,0,5.278,72.32,723.34340930184,64.960632,6,P-GPS,
125700,2026-04-08 12:17:26,39.865598260746,-76.1565415128393,65.288716,,,723.67149330184,64.960632,0.223694,82.062338584,453.87796728,36,5,6.581,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 1.5, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.271,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
125800,2026-04-08 12:17:26,39.8655982907041,-76.1565415781426,65.288716,,,723.67149330184,64.960632,0.223694,82.07677428,453.90093316,36,5,6.581,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.5, 1.8, 0,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.271,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
125900,2026-04-08 12:17:26,39.8655982710183,-76.156541625072,65.288716,,,723.67149330184,64.960632,0.223694,82.072509188,453.91733736,36,5,6.581,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.5, 1.9, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.271,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
126000,2026-04-08 12:17:26,39.865598279693,-76.156541722531,65.288716,,,723.67149330184,64.960632,0.223694,82.081039372,453.94358408,35,5,6.581,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 1.9, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.271,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
126100,2026-04-08 12:17:26,39.8655982315262,-76.1565417873606,65.288716,,,723.67149330184,64.960632,0.223694,82.067587928,453.9698308,35,5,6.581,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 2.1, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.271,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
126200,2026-04-08 12:17:27,39.8655981941127,-76.1565418392554,65.288716,,,723.67149330184,64.960632,0.223694,82.05708924,453.98951584,35,5,6.581,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 2.5, 2,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.271,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
126300,2026-04-08 12:17:27,39.8655981695483,-76.1565418879403,65.288716,,,723.67149330184,64.960632,0.223694,82.051183728,454.00592004,35,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.7, 2.3, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.261,3.253,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
126400,2026-04-08 12:17:27,39.8655981656146,-76.1565419416576,65.288716,,,723.67149330184,64.960632,0.223694,82.052824148,454.0190434,36,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 2.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.261,3.253,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
126500,2026-04-08 12:17:27,39.8655982156364,-76.1565420209489,65.288716,,,723.67149330184,64.960632,0.223694,82.075461944,454.04857096,36,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.5, 2.4, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.261,3.253,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
126600,2026-04-08 12:17:27,39.8655982142277,-76.1565420837054,65.288716,,,723.67149330184,64.960632,0.223694,82.0784147,454.06497516,35,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.4, 2.5, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.261,3.253,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
126700,2026-04-08 12:17:27,39.8655982007946,-76.1565421570838,65.288716,,,723.67149330184,64.960632,0.223694,82.077758532,454.08794104,35,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.5, 2.8, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.261,3.253,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
126800,2026-04-08 12:17:27,39.865598229705,-76.1565421845861,65.288716,,,723.67149330184,64.960632,0.223694,82.08989764,454.1010644,35,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 2.7, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.261,3.253,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
126900,2026-04-08 12:17:27,39.8655982052606,-76.1565422024305,65.288716,,,723.67149330184,64.960632,0.223694,82.082023624,454.11090692,35,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 2.4, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.261,3.253,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
127000,2026-04-08 12:17:27,39.8655982448381,-76.156542220169,65.288716,,,723.67149330184,64.960632,0.223694,82.097115488,454.12731112,35,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.7, 2.8, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.261,3.253,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
127100,2026-04-08 12:17:28,39.8655982382247,-76.1565422293866,65.288716,,,723.67149330184,64.960632,0.223694,82.095475068,454.13059196,35,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.7, 2.7, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.261,3.253,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
127200,2026-04-08 12:17:28,39.8655982404233,-76.1565422530881,65.288716,,,723.67149330184,64.960632,0.223694,82.097443572,454.13715364,35,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.7, 2.5, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.261,3.253,0,0,0,0,5.278,72.32,723.67149330184,65.288716,6,P-GPS,
127300,2026-04-08 12:17:28,39.8655981968431,-76.1565422499784,65.288716,,,723.67149330184,64.960632,0.223694,82.08169554,454.15355784,35,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 2.7, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.258,3.248,0,0,0,0,10.432,72.32,723.67149330184,65.288716,6,P-GPS,
127400,2026-04-08 12:17:28,39.8655981704062,-76.1565422446953,65.288716,,,723.67149330184,64.960632,0.223694,82.072181104,454.16011952,35,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 2.6, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.258,3.248,0,0,0,0,10.432,72.32,723.67149330184,65.288716,6,P-GPS,
127500,2026-04-08 12:17:28,39.8655981452579,-76.156542233934,65.288716,,,723.67149330184,64.960632,0.223694,82.062338584,454.16996204,35,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.7, 2.3, 2,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.258,3.248,0,0,0,0,10.432,72.32,723.67149330184,65.288716,6,P-GPS,
127600,2026-04-08 12:17:28,39.8655981024677,-76.1565422396852,65.288716,,,723.67149330184,64.960632,0.223694,82.047574804,454.18636624,34,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 2.3, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.258,3.248,0,0,0,0,10.432,72.32,723.67149330184,65.288716,6,P-GPS,
127700,2026-04-08 12:17:28,39.8655980533562,-76.1565422544366,65.288716,,,723.67149330184,64.960632,0.223694,82.03084252,454.20605128,34,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 2.9, 3,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.258,3.248,0,0,0,0,10.432,72.32,723.67149330184,65.288716,6,P-GPS,
127800,2026-04-08 12:17:28,39.8655980184851,-76.156542264518,65.288716,,,723.67149330184,64.960632,0.223694,82.019031496,454.21917464,34,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 3.2, 3.1,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.258,3.248,0,0,0,0,10.432,72.32,723.67149330184,65.288716,6,P-GPS,
127900,2026-04-08 12:17:28,39.865598007938,-76.1565422760873,65.288716,,,723.67149330184,64.960632,0,82.015750656,454.22245548,34,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.6, 3, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.258,3.248,0,0,0,0,10.432,72.32,723.67149330184,65.288716,6,P-GPS,
128000,2026-04-08 12:17:28,39.8655980168705,-76.1565422802001,65.288716,,,723.67149330184,64.960632,0,82.01935958,454.22573632,34,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.6, 2.5, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.258,3.248,0,0,0,0,10.432,72.32,723.67149330184,65.288716,6,P-GPS,
128100,2026-04-08 12:17:29,39.8655980297712,-76.156542283321,65.288716,,,723.67149330184,64.960632,0,82.023952756,454.232298,34,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.6, 2.3, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.258,3.248,0,0,0,0,10.432,72.32,723.67149330184,65.288716,6,P-GPS,
128200,2026-04-08 12:17:29,39.8655980568779,-76.1565423209772,65.288716,,,723.67149330184,64.960632,0.223694,82.03576378,454.24542136,34,5,6.37,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.7, 2.6, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.258,3.248,0,0,0,0,10.432,72.32,723.67149330184,65.288716,6,P-GPS,
128300,2026-04-08 12:17:29,39.8655980465026,-76.1565423256473,65.288716,,,723.67149330184,64.960632,0.223694,82.03248294,454.2487022,34,5,6.5,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.7, 3, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.242,0,0,0,0,6.664,72.5,723.67149330184,65.288716,6,P-GPS,
128400,2026-04-08 12:17:29,39.8655980502303,-76.156542312512,65.288716,,,723.67149330184,64.960632,0.223694,82.033139108,454.25526388,34,5,6.5,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.5, 2.5, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.242,0,0,0,0,6.664,72.5,723.67149330184,65.288716,6,P-GPS,
128500,2026-04-08 12:17:29,39.8655980320734,-76.156542291491,65.288716,,,723.67149330184,64.960632,0.223694,82.025265092,454.26182556,34,5,6.5,745.65312130184,87.270344,20.244307,163.744755896,-0.223694,0,0,244.6, 2.8, 3,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.242,0,0,0,0,6.664,72.5,723.67149330184,65.288716,6,P-GPS,
128600,2026-04-08 12:17:29,39.8655980134011,-76.156542295771,65.288716,,,723.67149330184,64.960632,0,82.019031496,454.26838724,34,5,6.5,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.7, 3.2, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.242,0,0,0,0,6.664,72.5,723.67149330184,65.288716,6,P-GPS,
128700,2026-04-08 12:17:29,39.8655979927705,-76.1565422832821,65.288716,,,723.67149330184,64.960632,0,82.010829396,454.27822976,34,5,6.5,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.7, 3.2, 2,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.242,0,0,0,0,6.664,72.5,723.67149330184,65.288716,6,P-GPS,
128800,2026-04-08 12:17:29,39.8655980143631,-76.1565422876179,65.288716,,,723.67149330184,64.960632,0,82.018703412,454.28479144,33,5,6.5,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.6, 3, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.242,0,0,0,0,6.664,72.5,723.67149330184,65.288716,6,P-GPS,
128900,2026-04-08 12:17:29,39.8655980254773,-76.1565422765055,65.288716,,,723.67149330184,64.960632,0,82.021984252,454.29135312,33,5,6.5,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.6, 2.9, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.242,0,0,0,0,6.664,72.5,723.67149330184,65.288716,6,P-GPS,
129000,2026-04-08 12:17:29,39.8655980313178,-76.1565422469022,65.288716,,,723.67149330184,64.960632,0,82.02264042,454.30119564,33,5,6.5,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.5, 2.8, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.242,0,0,0,0,6.664,72.5,723.67149330184,65.288716,6,P-GPS,
129100,2026-04-08 12:17:30,39.8655980285694,-76.1565422094857,65.288716,,,723.67149330184,64.960632,0,82.01935958,454.31103816,33,5,6.5,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.6, 2.3, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.242,0,0,0,0,6.664,72.5,723.67149330184,65.288716,6,P-GPS,
129200,2026-04-08 12:17:30,39.8655980561056,-76.1565421835606,65.288716,,,723.67149330184,64.960632,0,82.02756168,454.32416152,34,5,6.5,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.6, 2.5, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.251,3.242,0,0,0,0,6.664,72.5,723.67149330184,65.288716,6,P-GPS,
129300,2026-04-08 12:17:30,39.865598104719,-76.1565421677002,65.288716,,,723.67149330184,64.960632,0,82.044293964,454.34056572,34,5,6.5,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.7, 2.3, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.253,3.241,0,0,0,0,6.664,72.5,723.67149330184,65.288716,6,P-GPS,
129400,2026-04-08 12:17:30,39.86559812827,-76.1565421689708,65.288716,,,723.67149330184,64.960632,0,82.052496064,454.35040824,34,5,6.5,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.7, 2.1, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.253,3.241,0,0,0,0,6.664,72.5,723.67149330184,65.288716,6,P-GPS,
129500,2026-04-08 12:17:30,39.8655981491926,-76.1565422060418,65.288716,,,723.67149330184,64.960632,0,82.062338584,454.3635316,34,5,6.5,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.6, 2.5, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.253,3.241,0,0,0,0,6.664,72.5,723.67149330184,65.288716,6,P-GPS,
129600,2026-04-08 12:17:30,39.8655981371166,-76.1565422305348,65.288716,,,723.67149330184,64.960632,0,82.059385828,454.37009328,35,5,6.5,745.65312130184,87.270344,20.244307,163.744755896,0,0,0,244.6, 2.5, 2,0,0,1024,1024,1024,1024,0,0,0,0,278.9,-4.4,0,21,3.253,3.241,0,0,0,0,6.664,72.5,723.67149330184,65.288716,6,P-GPS,
