time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
188700,2026-04-10 18:15:55,39.865099251334,-76.1568180459371,20.997376,,,679.57379175948,24.278216,3.3106712,246.022645668,379.00591764,34,5,7.904,685.80738775948,27.230972,18.9692512,246.022645668,-1.565858,-2.908022,0.447388,230.8, 28, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.941,3.925,0,0,0,0,5.678,85.64,679.57379175948,20.997376,6,P-GPS,
188800,2026-04-10 18:15:55,39.8650987357823,-76.1568192205164,20.997376,,,679.57379175948,24.6063,1.9908766,246.401254604,379.38649508,34,5,7.904,685.80738775948,27.230972,18.9692512,246.401254604,-0.894776,-1.789552,0.223694,231.2, 23.1, -10.8,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.941,3.925,0,0,0,0,5.678,85.64,679.57379175948,20.997376,6,P-GPS,
188900,2026-04-10 18:15:55,39.8650984103595,-76.1568199177015,20.997376,,,679.57379175948,24.6063,1.006623,246.629272984,379.61287304,33,5,7.915,685.80738775948,27.230972,18.9692512,246.629272984,-0.447388,-0.894776,0.223694,231.4, 12.7, -9.2,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,4.789,85.64,679.57379175948,20.997376,6,P-GPS,
189000,2026-04-10 18:15:55,39.8650981640255,-76.156820325366,20.997376,,,679.57379175948,24.934384,0.6263432,246.771989524,379.76051084,33,5,7.915,685.80738775948,27.230972,18.9692512,246.771989524,-0.447388,-0.447388,0,232, 5.9, -6.3,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,4.789,85.64,679.57379175948,20.997376,6,P-GPS,
189100,2026-04-10 18:15:55,39.8650978823747,-76.1568206710583,20.997376,,,679.57379175948,24.934384,0.3131716,246.905191628,379.90158696,33,5,7.915,685.80738775948,27.230972,18.9692512,246.905191628,-0.223694,-0.223694,0,232.3, 4.3, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,4.789,85.64,679.57379175948,20.997376,6,P-GPS,
189200,2026-04-10 18:15:56,39.8650975527631,-76.1568210451937,20.997376,,,679.57379175948,25.262468,0.223694,247.053485596,380.05906728,33,5,7.915,685.80738775948,27.230972,18.9692512,247.053485596,-0.223694,0,0,232.3, 3.5, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,4.789,85.64,679.57379175948,20.997376,6,P-GPS,
189300,2026-04-10 18:15:56,39.8650972401579,-76.1568214696175,20.997376,,,679.57379175948,25.262468,0,247.211294,380.22310928,33,5,7.915,685.80738775948,27.230972,18.9692512,247.211294,0,0,0,232.1, 2.5, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,4.789,85.64,679.57379175948,20.997376,6,P-GPS,
189400,2026-04-10 18:15:56,39.8650970572462,-76.1568217674283,20.997376,,,679.57379175948,25.262468,0,247.31628088,380.331377,33,5,7.915,685.80738775948,27.230972,18.9692512,247.31628088,0,0,0,232, 1.7, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,4.789,85.64,679.57379175948,20.997376,6,P-GPS,
189500,2026-04-10 18:15:56,39.8650969537661,-76.1568220013065,20.997376,,,679.57379175948,25.590552,0.223694,247.3917402,380.40683632,33,5,7.915,685.80738775948,27.230972,18.9692512,247.3917402,0.223694,0,0,232, 1.1, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,4.789,85.64,679.57379175948,20.997376,6,P-GPS,
189600,2026-04-10 18:15:56,39.8650969646569,-76.1568220938594,20.997376,,,679.57379175948,25.590552,0.223694,247.412737576,380.43308304,33,5,7.915,685.80738775948,27.230972,18.9692512,247.412737576,0.223694,0,0,232.1, 0.5, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,4.789,85.64,679.57379175948,20.997376,6,P-GPS,
189700,2026-04-10 18:15:56,39.8650970421639,-76.1568220863697,20.997376,,,679.57379175948,25.590552,0.3131716,247.397973796,380.4626106,34,5,7.915,685.80738775948,27.230972,18.9692512,247.412737576,0.223694,0.223694,0,232.1, -1.1, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,4.789,85.64,679.57379175948,20.997376,6,P-GPS,
189800,2026-04-10 18:15:56,39.8650971859441,-76.1568219549399,20.997376,,,679.57379175948,25.918636,0.3131716,247.341215264,380.52494656,34,5,7.915,685.80738775948,27.230972,18.9692512,247.412737576,0.223694,0.223694,0,232.1, -2, -5.4,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,4.789,85.64,679.57379175948,20.997376,6,P-GPS,
189900,2026-04-10 18:15:56,39.8650973326446,-76.1568217659098,20.997376,,,679.57379175948,25.918636,0.3131716,247.269692952,380.60040588,34,5,7.899,685.80738775948,27.230972,18.9692512,247.412737576,0.223694,0.223694,0,232.1, -2.3, -5.2,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,5.537,85.64,679.57379175948,20.997376,6,P-GPS,
190000,2026-04-10 18:15:56,39.8650974629576,-76.1568215508431,20.997376,,,679.57379175948,25.918636,0.3131716,247.194233632,380.67914604,34,5,7.899,685.80738775948,27.230972,18.9692512,247.412737576,0.223694,0.223694,0,232.2, -2.7, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,5.537,85.64,679.57379175948,20.997376,6,P-GPS,
190100,2026-04-10 18:15:56,39.8650975713859,-76.1568213393427,20.997376,,,679.57379175948,25.590552,0.3131716,247.123367488,380.74804368,34,5,7.899,685.80738775948,27.230972,18.9692512,247.412737576,0.223694,0.223694,0,232.2, -3.9, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,5.537,85.64,679.57379175948,20.997376,6,P-GPS,
190200,2026-04-10 18:15:57,39.8650976680989,-76.1568211427326,20.997376,,,679.57379175948,25.590552,0.3131716,247.058406856,380.81366048,34,5,7.899,685.80738775948,27.230972,18.9692512,247.412737576,0.223694,0.223694,0,232.2, -4.4, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,5.537,85.64,679.57379175948,20.997376,6,P-GPS,
190300,2026-04-10 18:15:57,39.8650977735039,-76.1568209709993,20.997376,,,679.57379175948,25.262468,0.3131716,246.9980394,380.87599644,34,5,7.899,685.80738775948,27.230972,18.9692512,247.412737576,0,0.223694,0,232.3, -4.8, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,5.537,85.64,679.57379175948,20.997376,6,P-GPS,
190400,2026-04-10 18:15:57,39.8650979105851,-76.1568207789368,20.997376,,,679.57379175948,24.934384,0.223694,246.927173256,380.94817492,34,5,7.899,685.80738775948,27.230972,18.9692512,247.412737576,0,0.223694,0,232.3, -4.5, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,5.537,85.64,679.57379175948,20.997376,6,P-GPS,
190500,2026-04-10 18:15:57,39.8650980604465,-76.1568205609277,20.997376,,,679.57379175948,24.934384,0.223694,246.847776928,381.03019592,34,5,7.899,685.80738775948,27.230972,18.9692512,247.412737576,0,0,0,232.3, -4.6, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,5.537,85.64,679.57379175948,20.997376,6,P-GPS,
190600,2026-04-10 18:15:57,39.8650981783225,-76.1568203713623,20.997376,,,679.57379175948,24.6063,0,246.780847792,381.09909356,34,5,7.899,685.80738775948,27.230972,18.9692512,247.412737576,0,0,0,232.4, -5.5, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,5.537,85.64,679.57379175948,20.997376,6,P-GPS,
190700,2026-04-10 18:15:57,39.8650982734549,-76.156820197044,20.997376,,,679.57379175948,24.6063,0,246.721792672,381.15814868,35,5,7.899,685.80738775948,27.230972,18.9692512,247.412737576,0,0,0,232.3, -5.5, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,5.537,85.64,679.57379175948,20.997376,6,P-GPS,
190800,2026-04-10 18:15:57,39.8650983032418,-76.1568201011913,20.997376,,,679.57379175948,24.278216,0.223694,246.69292128,381.18767624,35,5,7.899,685.80738775948,27.230972,18.9692512,247.412737576,-0.223694,0,0,232.4, -5.1, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.971,3.955,0,0,0,0,5.537,85.64,679.57379175948,20.997376,6,P-GPS,
190900,2026-04-10 18:15:57,39.8650982921105,-76.156820057055,20.997376,,,679.57379175948,24.278216,0.223694,246.683734928,381.2007996,35,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,-0.223694,-0.223694,0,232.4, -4.3, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.942,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
191000,2026-04-10 18:15:57,39.8650982490624,-76.1568200685574,20.997376,,,679.57379175948,24.278216,0.3131716,246.693905532,381.2172038,35,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,-0.223694,-0.223694,0,232.4, -3.5, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.942,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
191100,2026-04-10 18:15:57,39.8650981937145,-76.156820138731,20.997376,,,679.57379175948,24.278216,0.3131716,246.720480336,381.24673136,35,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,-0.223694,-0.223694,0,232.2, -3.3, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.942,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
191200,2026-04-10 18:15:58,39.865098133316,-76.1568202536659,20.997376,,,679.57379175948,24.278216,0.3131716,246.759194248,381.28610144,33,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,-0.223694,-0.223694,0,232.1, -3, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.942,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
191300,2026-04-10 18:15:58,39.8650980632975,-76.1568203968666,20.997376,,,679.57379175948,24.278216,0.3131716,246.806438344,381.3320332,34,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,-0.223694,-0.223694,0,232.2, -1.9, -4,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.942,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
191400,2026-04-10 18:15:58,39.8650979881599,-76.1568205531746,20.997376,,,679.57379175948,24.278216,0.3131716,246.857947532,381.38452664,34,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,-0.223694,-0.223694,0,232.1, -1.1, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.942,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
191500,2026-04-10 18:15:58,39.8650979107895,-76.1568206952157,20.997376,,,679.57379175948,24.6063,0.3131716,246.90617588,381.43373924,33,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,-0.223694,-0.223694,0,232, -0.7, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.942,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
191600,2026-04-10 18:15:58,39.8650978388131,-76.1568208043548,20.997376,,,679.57379175948,24.6063,0.223694,246.94554596,381.47310932,33,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,0,-0.223694,0,232.2, -1.8, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.942,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
191700,2026-04-10 18:15:58,39.8650977737422,-76.1568209062715,20.997376,,,679.57379175948,24.6063,0.223694,246.981963284,381.50919856,33,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,0,-0.223694,0,232.3, -3, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.942,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
191800,2026-04-10 18:15:58,39.8650976946884,-76.1568210025711,20.997376,,,679.57379175948,24.6063,0.3131716,247.019036776,381.54856864,33,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,-0.223694,-0.223694,0,232.2, -2.4, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.942,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
191900,2026-04-10 18:15:58,39.8650975957427,-76.1568210915585,20.997376,,,679.57379175948,24.6063,0.223694,247.057750688,381.5945004,34,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,0,-0.223694,0,232.1, -1.8, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.959,3.945,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
192000,2026-04-10 18:15:58,39.8650975011948,-76.1568211847362,20.997376,,,679.57379175948,24.6063,0,247.096792684,381.63715132,34,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,0,0,0,232.2, -1.4, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.959,3.945,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
192100,2026-04-10 18:15:58,39.8650974180186,-76.1568212871873,20.997376,,,679.57379175948,24.6063,0,247.136162764,381.67980224,34,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,0,0,0,232.2, -1.9, -4,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.959,3.945,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
192200,2026-04-10 18:15:59,39.865097361949,-76.1568213901739,20.997376,,,679.57379175948,24.6063,0,247.171267752,381.71261064,34,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,0,0,0,232.2, -2.5, -4.6,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.959,3.945,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
192300,2026-04-10 18:15:59,39.8650973038524,-76.1568214905748,20.997376,,,679.57379175948,24.6063,0,247.206044656,381.74869988,34,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,0,0,0,232.2, -2.2, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.959,3.945,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
192400,2026-04-10 18:15:59,39.8650972251769,-76.1568215759953,20.997376,,,679.57379175948,24.6063,0,247.240165392,381.78478912,34,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,0,0,0,232.2, -1.8, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.959,3.945,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
192500,2026-04-10 18:15:59,39.8650971313162,-76.1568216516963,20.997376,,,679.57379175948,24.278216,0,247.274942296,381.82744004,34,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,0,0,0,232.2, -1.4, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.959,3.945,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
192600,2026-04-10 18:15:59,39.8650970386579,-76.1568217406833,20.997376,,,679.57379175948,24.278216,0,247.312671956,381.87009096,34,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,0,0,0,232.4, -1.3, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.959,3.945,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
192700,2026-04-10 18:15:59,39.8650969613907,-76.1568218558853,20.997376,,,679.57379175948,24.278216,0,247.354338624,381.91274188,34,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,0,0,0,232.3, -1.2, -3,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.959,3.945,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
192800,2026-04-10 18:15:59,39.8650969089973,-76.1568219664507,20.997376,,,679.57379175948,24.278216,0,247.390427864,381.94883112,34,5,7.905,685.80738775948,27.230972,18.9692512,247.412737576,0,0,0,232, -0.9, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.959,3.945,0,0,0,0,5.292,85.64,679.57379175948,20.997376,6,P-GPS,
192900,2026-04-10 18:15:59,39.8650968544397,-76.1568220546352,20.997376,,,679.57379175948,24.278216,0,247.421595844,381.97835868,33,5,7.9,685.80738775948,27.230972,18.9692512,247.421595844,0,0,0,231.9, -0.5, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.958,3.942,0,0,0,0,5.492,85.82,679.57379175948,20.997376,6,P-GPS,
193000,2026-04-10 18:15:59,39.8650968127315,-76.1568220968102,20.997376,,,679.57379175948,24.278216,0,247.438984296,381.99804372,33,5,7.9,685.80738775948,27.230972,18.9692512,247.438984296,0,0,0,232.1, -0.4, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.958,3.942,0,0,0,0,5.492,85.82,679.57379175948,20.997376,6,P-GPS,
193100,2026-04-10 18:15:59,39.8650967835977,-76.1568221100065,20.997376,,,679.57379175948,24.278216,0,247.447186396,382.01116708,33,5,7.9,685.80738775948,27.230972,18.9692512,247.447186396,0,0,0,232.2, -0.9, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.958,3.942,0,0,0,0,5.492,85.82,679.57379175948,20.997376,6,P-GPS,
193200,2026-04-10 18:16:00,39.8650967677596,-76.1568221064399,20.997376,,,679.57379175948,24.278216,0,247.448826816,382.01444792,33,5,7.9,685.80738775948,27.230972,18.9692512,247.448826816,0,0,0,232.1, -1.2, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.958,3.942,0,0,0,0,5.492,85.82,679.57379175948,20.997376,6,P-GPS,
193300,2026-04-10 18:16:00,39.8650967699241,-76.1568220941349,20.997376,,,679.57379175948,24.278216,0,247.445545976,382.0210096,33,5,7.9,685.80738775948,27.230972,18.9692512,247.448826816,0,0,0,232.1, -1.4, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.958,3.942,0,0,0,0,5.492,85.82,679.57379175948,20.997376,6,P-GPS,
193400,2026-04-10 18:16:00,39.8650967882702,-76.1568220820086,20.997376,,,679.57379175948,24.278216,0,247.43931238,382.02757128,33,5,7.9,685.80738775948,27.230972,18.9692512,247.448826816,0,0,0,232.1, -2, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.958,3.942,0,0,0,0,5.492,85.82,679.57379175948,20.997376,6,P-GPS,
193500,2026-04-10 18:16:00,39.8650967933894,-76.1568220584687,20.997376,,,679.57379175948,24.278216,0,247.4327507,382.03413296,33,5,7.9,685.80738775948,27.230972,18.9692512,247.448826816,0,0,0,232.2, -2, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.958,3.942,0,0,0,0,5.492,85.82,679.57379175948,20.997376,6,P-GPS,
193600,2026-04-10 18:16:00,39.865096784457,-76.1568220380496,20.997376,,,679.57379175948,24.278216,0,247.429141776,382.04069464,33,5,7.9,685.80738775948,27.230972,18.9692512,247.448826816,0,0,0,232.2, -1.7, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.958,3.942,0,0,0,0,5.492,85.82,679.57379175948,20.997376,6,P-GPS,
193700,2026-04-10 18:16:00,39.8650967788227,-76.1568220298462,20.997376,,,679.57379175948,24.278216,0,247.428157524,382.04397548,33,5,7.9,685.80738775948,27.230972,18.9692512,247.448826816,0,0,0,232.3, -2, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.958,3.942,0,0,0,0,5.492,85.82,679.57379175948,20.997376,6,P-GPS,
193800,2026-04-10 18:16:00,39.8650967744251,-76.1568220302923,20.997376,,,679.57379175948,23.950132,0,247.428813692,382.04397548,33,5,7.9,685.80738775948,27.230972,18.9692512,247.448826816,0,0,0,232.3, -2.3, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.958,3.942,0,0,0,0,5.492,85.82,679.57379175948,20.997376,6,P-GPS,
193900,2026-04-10 18:16:00,39.8650967526091,-76.1568220428643,20.997376,,,679.57379175948,23.950132,0,247.435703456,382.053818,33,5,7.9,685.80738775948,27.230972,18.9692512,247.448826816,0,0,0,232.2, -2.3, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.939,0,0,0,0,5.567,85.82,679.57379175948,20.997376,6,P-GPS,
194000,2026-04-10 18:16:00,39.8650967282508,-76.1568220575762,20.997376,,,679.57379175948,23.950132,0,247.443577472,382.06366052,33,5,7.9,685.80738775948,27.230972,18.9692512,247.448826816,0,0,0,232.2, -1.7, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.939,0,0,0,0,5.567,85.82,679.57379175948,20.997376,6,P-GPS,
194100,2026-04-10 18:16:00,39.8650966985675,-76.1568220695238,20.997376,,,679.57379175948,23.950132,0,247.451451488,382.07350304,33,5,7.9,685.80738775948,27.230972,18.9692512,247.451451488,0,0,0,232.3, -1.1, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.939,0,0,0,0,5.567,85.82,679.57379175948,20.997376,6,P-GPS,
194200,2026-04-10 18:16:01,39.8650966824546,-76.1568220681861,20.997376,,,679.57379175948,23.950132,0,247.453748076,382.08006472,33,5,7.9,685.80738775948,27.230972,18.9692512,247.453748076,0,0,0,232.2, -1.9, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.939,0,0,0,0,5.567,85.82,679.57379175948,20.997376,6,P-GPS,
194300,2026-04-10 18:16:01,39.86509667603,-76.1568220873566,20.997376,,,679.57379175948,23.950132,0,247.459653588,382.0866264,33,5,7.9,685.80738775948,27.230972,18.9692512,247.459653588,0,0,0,232.1, -2.2, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.939,0,0,0,0,5.567,85.82,679.57379175948,20.997376,6,P-GPS,
194400,2026-04-10 18:16:01,39.8650966772666,-76.1568221225772,20.997376,,,679.57379175948,23.950132,0,247.468183772,382.09646892,33,5,7.9,685.80738775948,27.230972,18.9692512,247.468183772,0,0,0,232, -1.4, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.939,0,0,0,0,5.567,85.82,679.57379175948,20.997376,6,P-GPS,
194500,2026-04-10 18:16:01,39.8650966706358,-76.1568221463842,20.997376,,,679.57379175948,23.950132,0,247.475073536,382.1030306,33,5,7.9,685.80738775948,27.230972,18.9692512,247.475073536,0,0,0,232.1, -0.9, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.939,0,0,0,0,5.567,85.82,679.57379175948,20.997376,6,P-GPS,
194600,2026-04-10 18:16:01,39.8650966554162,-76.1568221565488,20.997376,,,679.57379175948,23.950132,0,247.48032288,382.10959228,33,5,7.9,685.80738775948,27.230972,18.9692512,247.48032288,0,0,0,232.1, -0.6, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.939,0,0,0,0,5.567,85.82,679.57379175948,20.997376,6,P-GPS,
194700,2026-04-10 18:16:01,39.8650966448691,-76.1568221426387,20.997376,,,679.57379175948,24.278216,0.223694,247.47868246,382.11615396,34,5,7.9,685.80738775948,27.230972,18.9692512,247.48032288,0,0.223694,0,232.1, -0.7, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.939,0,0,0,0,5.567,85.82,679.57379175948,20.997376,6,P-GPS,
194800,2026-04-10 18:16:01,39.8650966518778,-76.1568221127683,20.997376,,,679.57379175948,24.278216,0.3131716,247.469824192,382.12271564,34,5,7.9,685.80738775948,27.230972,18.9692512,247.48032288,0.223694,0.223694,0,232.2, -1.8, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.939,0,0,0,0,5.567,85.82,679.57379175948,20.997376,6,P-GPS,
194900,2026-04-10 18:16:01,39.8650966714606,-76.1568220963623,20.997376,,,679.57379175948,24.278216,0.223694,247.462606344,382.13255816,34,5,7.898,685.80738775948,27.230972,18.9692512,247.48032288,0.223694,0,0,232.3, -2.9, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.938,0,0,0,0,5.552,85.82,679.57379175948,20.997376,6,P-GPS,
195000,2026-04-10 18:16:01,39.8650966909059,-76.1568221092025,20.997376,,,679.57379175948,24.278216,0.223694,247.462606344,382.13911984,34,5,7.898,685.80738775948,27.230972,18.9692512,247.48032288,0.223694,0,0,232.3, -3.6, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.938,0,0,0,0,5.552,85.82,679.57379175948,20.997376,6,P-GPS,
195100,2026-04-10 18:16:01,39.865096708221,-76.1568221560146,20.997376,,,679.57379175948,24.278216,0,247.471136528,382.15552404,34,5,7.898,685.80738775948,27.230972,18.9692512,247.48032288,0,0,0,232.4, -2.6, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.938,0,0,0,0,5.552,85.82,679.57379175948,20.997376,6,P-GPS,
195200,2026-04-10 18:16:02,39.8650967131334,-76.156822228774,20.997376,,,679.57379175948,23.950132,0,247.48852498,382.17520908,34,5,7.898,685.80738775948,27.230972,18.9692512,247.48852498,0,0,0,232.7, -1.8, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.938,0,0,0,0,5.552,85.82,679.57379175948,20.997376,6,P-GPS,
195300,2026-04-10 18:16:02,39.8650967102126,-76.1568223137492,20.997376,,,679.57379175948,23.950132,0,247.510178524,382.19817496,34,5,7.898,685.80738775948,27.230972,18.9692512,247.510178524,0,0,0,232.4, -1.5, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,231.9,0,0,91,3.957,3.938,0,0,0,0,5.552,85.82,679.57379175948,20.997376,6,P-GPS,
